date,county,city,pm25_ugm3,ozone_ppm,aqi,aqi_category,year,month
2023-04-10,Sonoma,Petaluma,26.8,0.028,78,Moderate,2023,4
2023-04-10,Los Angeles,Pasadena,35.3,0.042,147,Unhealthy for Sensitive Groups,2023,4
2023-04-10,Alameda,Oakland,9.9,0.038,65,Moderate,2023,4
2023-04-10,Santa Clara,San Jose,45.3,0.041,107,Unhealthy for Sensitive Groups,2023,4
2023-04-11,Marin,Mill Valley,31.4,0.035,105,Unhealthy for Sensitive Groups,2023,4
2023-04-12,Fresno,Clovis,12.8,0.038,107,Unhealthy for Sensitive Groups,2023,4
2023-04-14,Alameda,Berkeley,21.8,0.05,92,Moderate,2023,4
2023-04-14,Alameda,Oakland,19.0,0.037,64,Moderate,2023,4
2023-04-15,San Francisco,San Francisco,18.1,0.05,78,Moderate,2023,4
2023-04-15,Santa Clara,Santa Clara,53.8,0.023,122,Unhealthy for Sensitive Groups,2023,4
2023-04-15,San Bernardino,Ontario,22.5,0.034,103,Unhealthy for Sensitive Groups,2023,4
2023-04-18,Riverside,Palm Springs,17.0,0.024,93,Moderate,2023,4
2023-04-18,Sacramento,Elk Grove,17.5,0.045,85,Moderate,2023,4
2023-04-20,Sacramento,Elk Grove,46.6,0.037,132,Unhealthy for Sensitive Groups,2023,4
2023-04-21,San Diego,Chula Vista,21.1,0.05,71,Moderate,2023,4
2023-04-22,Napa,Napa,42.3,0.032,120,Unhealthy for Sensitive Groups,2023,4
2023-04-24,San Francisco,Daly City,30.7,0.04,104,Unhealthy for Sensitive Groups,2023,4
2023-04-26,Kern,Bakersfield,24.9,0.024,141,Unhealthy for Sensitive Groups,2023,4
2023-04-27,San Bernardino,San Bernardino,52.3,0.025,182,Unhealthy,2023,4
2023-04-27,Sonoma,Santa Rosa,23.8,0.022,98,Moderate,2023,4
2023-04-27,Sacramento,Sacramento,40.7,0.051,123,Unhealthy for Sensitive Groups,2023,4
2023-04-28,Sonoma,Petaluma,35.2,0.035,102,Unhealthy for Sensitive Groups,2023,4
2023-04-28,Napa,Napa,45.5,0.053,114,Unhealthy for Sensitive Groups,2023,4
2023-04-29,Napa,Napa,16.2,0.022,71,Moderate,2023,4
2023-04-29,Sonoma,Santa Rosa,45.1,0.027,133,Unhealthy for Sensitive Groups,2023,4
2023-04-30,San Francisco,San Francisco,18.6,0.044,57,Moderate,2023,4
2023-04-30,Monterey,Salinas,28.4,0.025,97,Moderate,2023,4
2023-05-01,Sonoma,Petaluma,37.0,0.036,93,Moderate,2023,5
2023-05-01,Riverside,Palm Springs,38.9,0.032,90,Moderate,2023,5
2023-05-04,Marin,San Rafael,38.2,0.021,123,Unhealthy for Sensitive Groups,2023,5
2023-05-06,Shasta,Redding,35.8,0.028,107,Unhealthy for Sensitive Groups,2023,5
2023-05-07,San Francisco,Daly City,33.2,0.042,115,Unhealthy for Sensitive Groups,2023,5
2023-05-07,Monterey,Salinas,26.3,0.034,76,Moderate,2023,5
2023-05-08,Fresno,Clovis,49.5,0.043,169,Unhealthy,2023,5
2023-05-11,Shasta,Redding,23.2,0.021,87,Moderate,2023,5
2023-05-11,Riverside,Riverside,43.0,0.04,130,Unhealthy for Sensitive Groups,2023,5
2023-05-13,Marin,San Rafael,18.1,0.049,69,Moderate,2023,5
2023-05-13,Sonoma,Petaluma,40.5,0.05,126,Unhealthy for Sensitive Groups,2023,5
2023-05-15,Napa,Napa,25.7,0.032,80,Moderate,2023,5
2023-05-18,Sacramento,Elk Grove,40.9,0.046,110,Unhealthy for Sensitive Groups,2023,5
2023-05-20,Los Angeles,Pasadena,31.0,0.027,115,Unhealthy for Sensitive Groups,2023,5
2023-05-21,Sonoma,Petaluma,19.8,0.023,95,Moderate,2023,5
2023-05-21,Sonoma,Santa Rosa,16.2,0.041,63,Moderate,2023,5
2023-05-21,Santa Clara,San Jose,19.6,0.029,93,Moderate,2023,5
2023-05-21,Santa Clara,Sunnyvale,46.9,0.043,133,Unhealthy for Sensitive Groups,2023,5
2023-05-23,Fresno,Clovis,38.3,0.027,135,Unhealthy for Sensitive Groups,2023,5
2023-05-23,Shasta,Redding,15.1,0.035,73,Moderate,2023,5
2023-05-24,Kern,Bakersfield,15.2,0.036,110,Unhealthy for Sensitive Groups,2023,5
2023-05-24,Sonoma,Petaluma,38.3,0.029,115,Unhealthy for Sensitive Groups,2023,5
2023-05-25,Los Angeles,Pasadena,9.6,0.046,82,Moderate,2023,5
2023-05-26,Riverside,Riverside,50.0,0.025,144,Unhealthy for Sensitive Groups,2023,5
2023-05-26,Riverside,Palm Springs,52.1,0.054,146,Unhealthy for Sensitive Groups,2023,5
2023-05-26,Santa Clara,Santa Clara,30.6,0.032,105,Unhealthy for Sensitive Groups,2023,5
2023-05-28,Monterey,Monterey,49.8,0.025,110,Unhealthy for Sensitive Groups,2023,5
2023-05-28,Monterey,Monterey,29.1,0.026,106,Unhealthy for Sensitive Groups,2023,5
2023-05-30,Napa,Napa,49.5,0.028,141,Unhealthy for Sensitive Groups,2023,5
2023-05-30,Napa,Napa,49.0,0.038,114,Unhealthy for Sensitive Groups,2023,5
2023-06-01,Sonoma,Santa Rosa,24.0,0.067,81,Moderate,2023,6
2023-06-01,Kern,Bakersfield,32.9,0.081,131,Unhealthy for Sensitive Groups,2023,6
2023-06-03,Kern,Ridgecrest,11.6,0.043,111,Unhealthy for Sensitive Groups,2023,6
2023-06-04,San Diego,San Diego,23.2,0.088,100,Moderate,2023,6
2023-06-05,Sacramento,Elk Grove,24.8,0.075,103,Unhealthy for Sensitive Groups,2023,6
2023-06-06,Sonoma,Petaluma,34.5,0.08,114,Unhealthy for Sensitive Groups,2023,6
2023-06-06,Kern,Bakersfield,34.6,0.06,124,Unhealthy for Sensitive Groups,2023,6
2023-06-07,Napa,Napa,31.5,0.043,102,Unhealthy for Sensitive Groups,2023,6
2023-06-08,Napa,Napa,29.5,0.085,101,Unhealthy for Sensitive Groups,2023,6
2023-06-08,Santa Clara,Santa Clara,22.1,0.082,67,Moderate,2023,6
2023-06-09,Monterey,Salinas,6.6,0.057,39,Good,2023,6
2023-06-10,Alameda,Fremont,31.8,0.075,104,Unhealthy for Sensitive Groups,2023,6
2023-06-12,Alameda,Oakland,21.9,0.066,102,Unhealthy for Sensitive Groups,2023,6
2023-06-14,Marin,Mill Valley,17.2,0.088,57,Moderate,2023,6
2023-06-14,Sacramento,Sacramento,27.2,0.052,73,Moderate,2023,6
2023-06-14,Alameda,Oakland,18.8,0.055,64,Moderate,2023,6
2023-06-15,Monterey,Salinas,29.2,0.067,103,Unhealthy for Sensitive Groups,2023,6
2023-06-15,Fresno,Fresno,13.4,0.083,85,Moderate,2023,6
2023-06-16,Riverside,Palm Springs,24.8,0.075,76,Moderate,2023,6
2023-06-16,Sacramento,Elk Grove,29.6,0.08,113,Unhealthy for Sensitive Groups,2023,6
2023-06-16,Sacramento,Elk Grove,15.7,0.057,65,Moderate,2023,6
2023-06-17,Los Angeles,Pasadena,13.0,0.068,98,Moderate,2023,6
2023-06-18,Marin,San Rafael,7.1,0.072,58,Moderate,2023,6
2023-06-19,Napa,Napa,24.2,0.065,106,Unhealthy for Sensitive Groups,2023,6
2023-06-19,Monterey,Salinas,18.6,0.075,88,Moderate,2023,6
2023-06-19,Los Angeles,Long Beach,17.9,0.053,96,Moderate,2023,6
2023-06-19,Sacramento,Sacramento,26.2,0.086,74,Moderate,2023,6
2023-06-19,Marin,Mill Valley,8.1,0.051,42,Good,2023,6
2023-06-21,San Francisco,San Francisco,15.9,0.078,87,Moderate,2023,6
2023-06-22,San Diego,San Diego,7.5,0.073,77,Moderate,2023,6
2023-06-22,Alameda,Berkeley,6.6,0.058,39,Good,2023,6
2023-06-22,Los Angeles,Pasadena,23.5,0.072,131,Unhealthy for Sensitive Groups,2023,6
2023-06-22,San Francisco,Daly City,7.1,0.05,71,Moderate,2023,6
2023-06-23,San Francisco,Daly City,25.5,0.065,105,Unhealthy for Sensitive Groups,2023,6
2023-06-24,Napa,Napa,31.4,0.077,80,Moderate,2023,6
2023-06-25,Napa,Napa,27.5,0.086,86,Moderate,2023,6
2023-06-30,Marin,San Rafael,24.8,0.053,88,Moderate,2023,6
2023-07-02,San Diego,San Diego,26.4,0.074,77,Moderate,2023,7
2023-07-03,Santa Clara,Sunnyvale,20.5,0.074,95,Moderate,2023,7
2023-07-05,Napa,Napa,11.3,0.073,56,Moderate,2023,7
2023-07-05,Los Angeles,Long Beach,14.2,0.075,100,Moderate,2023,7
2023-07-06,Shasta,Redding,25.4,0.068,71,Moderate,2023,7
2023-07-06,Los Angeles,Los Angeles,28.5,0.063,114,Unhealthy for Sensitive Groups,2023,7
2023-07-06,Fresno,Fresno,23.8,0.041,127,Unhealthy for Sensitive Groups,2023,7
2023-07-07,Napa,Napa,7.0,0.074,53,Moderate,2023,7
2023-07-07,Sacramento,Elk Grove,18.9,0.072,98,Moderate,2023,7
2023-07-09,Monterey,Monterey,24.4,0.055,94,Moderate,2023,7
2023-07-09,Kern,Ridgecrest,17.4,0.063,131,Unhealthy for Sensitive Groups,2023,7
2023-07-09,Sacramento,Sacramento,26.1,0.083,105,Unhealthy for Sensitive Groups,2023,7
2023-07-10,Santa Clara,Sunnyvale,25.6,0.089,75,Moderate,2023,7
2023-07-13,San Diego,Chula Vista,10.5,0.072,72,Moderate,2023,7
2023-07-13,San Diego,San Diego,28.9,0.084,105,Unhealthy for Sensitive Groups,2023,7
2023-07-15,Shasta,Redding,25.7,0.064,108,Unhealthy for Sensitive Groups,2023,7
2023-07-15,Sacramento,Elk Grove,17.8,0.042,77,Moderate,2023,7
2023-07-16,Kern,Ridgecrest,27.5,0.084,133,Unhealthy for Sensitive Groups,2023,7
2023-07-16,Marin,Mill Valley,29.9,0.065,98,Moderate,2023,7
2023-07-17,Sonoma,Petaluma,10.5,0.047,74,Moderate,2023,7
2023-07-17,Shasta,Redding,34.4,0.08,114,Unhealthy for Sensitive Groups,2023,7
2023-07-17,San Bernardino,San Bernardino,22.3,0.06,138,Unhealthy for Sensitive Groups,2023,7
2023-07-21,Sacramento,Elk Grove,17.9,0.061,86,Moderate,2023,7
2023-07-21,Los Angeles,Long Beach,12.0,0.084,100,Moderate,2023,7
2023-07-21,Santa Clara,Sunnyvale,32.2,0.08,89,Moderate,2023,7
2023-07-22,Sonoma,Santa Rosa,28.3,0.059,91,Moderate,2023,7
2023-07-23,Sacramento,Elk Grove,6.7,0.063,53,Moderate,2023,7
2023-07-23,Marin,San Rafael,18.5,0.088,63,Moderate,2023,7
2023-07-24,Sacramento,Elk Grove,29.4,0.088,104,Unhealthy for Sensitive Groups,2023,7
2023-07-24,Sonoma,Petaluma,24.9,0.058,71,Moderate,2023,7
2023-07-24,Shasta,Redding,12.8,0.078,77,Moderate,2023,7
2023-07-24,San Bernardino,Ontario,25.7,0.075,127,Unhealthy for Sensitive Groups,2023,7
2023-07-26,San Bernardino,Ontario,30.2,0.084,131,Unhealthy for Sensitive Groups,2023,7
2023-07-26,Sacramento,Elk Grove,5.2,0.045,46,Good,2023,7
2023-07-26,Kern,Ridgecrest,12.3,0.042,122,Unhealthy for Sensitive Groups,2023,7
2023-07-28,Shasta,Redding,18.4,0.046,90,Moderate,2023,7
2023-07-29,San Francisco,San Francisco,29.6,0.044,110,Unhealthy for Sensitive Groups,2023,7
2023-07-30,Monterey,Monterey,12.0,0.045,69,Moderate,2023,7
2023-08-02,Los Angeles,Pasadena,34.2,0.075,131,Unhealthy for Sensitive Groups,2023,8
2023-08-06,San Francisco,San Francisco,28.1,0.053,85,Moderate,2023,8
2023-08-06,Fresno,Clovis,21.3,0.065,104,Unhealthy for Sensitive Groups,2023,8
2023-08-07,San Francisco,San Francisco,24.2,0.089,69,Moderate,2023,8
2023-08-07,San Bernardino,Ontario,33.7,0.064,140,Unhealthy for Sensitive Groups,2023,8
2023-08-08,Fresno,Fresno,34.4,0.089,129,Unhealthy for Sensitive Groups,2023,8
2023-08-09,Santa Clara,San Jose,31.5,0.066,117,Unhealthy for Sensitive Groups,2023,8
2023-08-10,Fresno,Clovis,33.9,0.043,145,Unhealthy for Sensitive Groups,2023,8
2023-08-10,San Bernardino,Ontario,28.7,0.081,141,Unhealthy for Sensitive Groups,2023,8
2023-08-15,Napa,Napa,9.1,0.048,72,Moderate,2023,8
2023-08-15,Sonoma,Petaluma,7.7,0.048,42,Good,2023,8
2023-08-18,Marin,San Rafael,11.8,0.05,73,Moderate,2023,8
2023-08-18,Riverside,Riverside,10.2,0.08,59,Moderate,2023,8
2023-08-18,San Bernardino,Ontario,26.2,0.064,122,Unhealthy for Sensitive Groups,2023,8
2023-08-19,Riverside,Riverside,25.6,0.048,99,Moderate,2023,8
2023-08-20,Sonoma,Petaluma,12.7,0.049,70,Moderate,2023,8
2023-08-20,San Bernardino,Ontario,29.4,0.078,123,Unhealthy for Sensitive Groups,2023,8
2023-08-21,San Diego,Chula Vista,9.4,0.052,84,Moderate,2023,8
2023-08-22,Shasta,Redding,17.2,0.047,57,Moderate,2023,8
2023-08-23,Santa Clara,Santa Clara,16.2,0.085,82,Moderate,2023,8
2023-08-23,Santa Clara,Sunnyvale,13.4,0.088,51,Moderate,2023,8
2023-08-23,Alameda,Fremont,7.1,0.055,69,Moderate,2023,8
2023-08-28,Shasta,Redding,22.2,0.067,65,Moderate,2023,8
2023-08-29,Santa Clara,Santa Clara,27.0,0.08,80,Moderate,2023,8
2023-08-30,Marin,Mill Valley,34.2,0.04,111,Unhealthy for Sensitive Groups,2023,8
2023-08-31,Sacramento,Elk Grove,16.4,0.069,58,Moderate,2023,8
2023-09-01,Fresno,Clovis,28.3,0.058,121,Unhealthy for Sensitive Groups,2023,9
2023-09-01,San Francisco,Daly City,12.7,0.071,87,Moderate,2023,9
2023-09-04,Los Angeles,Los Angeles,19.7,0.084,99,Moderate,2023,9
2023-09-06,Los Angeles,Pasadena,31.8,0.051,150,Unhealthy for Sensitive Groups,2023,9
2023-09-06,Sacramento,Elk Grove,27.9,0.072,82,Moderate,2023,9
2023-09-07,Shasta,Redding,9.1,0.076,76,Moderate,2023,9
2023-09-08,Sonoma,Santa Rosa,8.8,0.059,60,Moderate,2023,9
2023-09-08,Los Angeles,Pasadena,34.4,0.079,153,Unhealthy,2023,9
2023-09-10,Napa,Napa,21.5,0.072,64,Moderate,2023,9
2023-09-10,Napa,Napa,31.9,0.049,115,Unhealthy for Sensitive Groups,2023,9
2023-09-11,San Francisco,San Francisco,17.9,0.061,85,Moderate,2023,9
2023-09-11,Riverside,Palm Springs,10.5,0.068,70,Moderate,2023,9
2023-09-12,Kern,Ridgecrest,19.6,0.04,129,Unhealthy for Sensitive Groups,2023,9
2023-09-12,San Francisco,Daly City,8.9,0.07,43,Good,2023,9
2023-09-12,San Bernardino,San Bernardino,24.4,0.083,105,Unhealthy for Sensitive Groups,2023,9
2023-09-14,San Bernardino,Ontario,10.6,0.089,100,Moderate,2023,9
2023-09-15,San Francisco,Daly City,13.9,0.062,77,Moderate,2023,9
2023-09-15,Riverside,Palm Springs,13.0,0.072,73,Moderate,2023,9
2023-09-15,Napa,Napa,9.5,0.067,68,Moderate,2023,9
2023-09-15,San Francisco,San Francisco,27.5,0.078,100,Moderate,2023,9
2023-09-15,Riverside,Riverside,33.9,0.077,109,Unhealthy for Sensitive Groups,2023,9
2023-09-16,San Bernardino,Ontario,16.1,0.065,110,Unhealthy for Sensitive Groups,2023,9
2023-09-16,Alameda,Oakland,12.3,0.052,67,Moderate,2023,9
2023-09-16,San Diego,Chula Vista,19.7,0.054,89,Moderate,2023,9
2023-09-17,Marin,San Rafael,15.1,0.078,60,Moderate,2023,9
2023-09-17,San Francisco,Daly City,26.8,0.064,94,Moderate,2023,9
2023-09-17,San Diego,Chula Vista,19.9,0.065,93,Moderate,2023,9
2023-09-18,Los Angeles,Long Beach,33.9,0.052,131,Unhealthy for Sensitive Groups,2023,9
2023-09-18,Fresno,Fresno,34.5,0.057,145,Unhealthy for Sensitive Groups,2023,9
2023-09-19,Monterey,Salinas,30.6,0.073,81,Moderate,2023,9
2023-09-20,Kern,Ridgecrest,30.4,0.076,129,Unhealthy for Sensitive Groups,2023,9
2023-09-20,San Diego,San Diego,15.0,0.058,65,Moderate,2023,9
2023-09-24,Shasta,Redding,9.1,0.067,74,Moderate,2023,9
2023-09-27,San Bernardino,Ontario,17.3,0.06,108,Unhealthy for Sensitive Groups,2023,9
2023-09-27,Alameda,Berkeley,23.1,0.06,95,Moderate,2023,9
2023-09-27,San Bernardino,Ontario,32.5,0.075,126,Unhealthy for Sensitive Groups,2023,9
2023-09-29,Sacramento,Elk Grove,20.9,0.068,81,Moderate,2023,9
2023-10-01,Santa Clara,Sunnyvale,39.9,0.034,99,Moderate,2023,10
2023-10-02,Los Angeles,Long Beach,22.3,0.045,134,Unhealthy for Sensitive Groups,2023,10
2023-10-03,Sonoma,Santa Rosa,49.0,0.038,142,Unhealthy for Sensitive Groups,2023,10
2023-10-06,Alameda,Fremont,25.9,0.038,94,Moderate,2023,10
2023-10-06,San Francisco,San Francisco,45.6,0.05,133,Unhealthy for Sensitive Groups,2023,10
2023-10-07,Monterey,Salinas,24.8,0.031,77,Moderate,2023,10
2023-10-07,Shasta,Redding,38.9,0.023,96,Moderate,2023,10
2023-10-08,Shasta,Redding,14.3,0.024,70,Moderate,2023,10
2023-10-09,San Francisco,San Francisco,22.6,0.048,72,Moderate,2023,10
2023-10-10,Fresno,Clovis,19.4,0.052,120,Unhealthy for Sensitive Groups,2023,10
2023-10-11,Marin,San Rafael,38.7,0.043,91,Moderate,2023,10
2023-10-12,Kern,Bakersfield,9.7,0.028,79,Moderate,2023,10
2023-10-12,Sacramento,Sacramento,31.1,0.024,104,Unhealthy for Sensitive Groups,2023,10
2023-10-14,San Francisco,San Francisco,48.5,0.034,138,Unhealthy for Sensitive Groups,2023,10
2023-10-15,Riverside,Palm Springs,18.0,0.037,67,Moderate,2023,10
2023-10-17,Sonoma,Santa Rosa,42.8,0.039,131,Unhealthy for Sensitive Groups,2023,10
2023-10-18,Monterey,Monterey,45.6,0.053,113,Unhealthy for Sensitive Groups,2023,10
2023-10-18,Napa,Napa,41.0,0.048,117,Unhealthy for Sensitive Groups,2023,10
2023-10-18,San Francisco,Daly City,39.6,0.023,121,Unhealthy for Sensitive Groups,2023,10
2023-10-18,San Diego,Chula Vista,12.4,0.032,66,Moderate,2023,10
2023-10-20,Alameda,Fremont,53.5,0.039,148,Unhealthy for Sensitive Groups,2023,10
2023-10-22,Napa,Napa,36.1,0.048,105,Unhealthy for Sensitive Groups,2023,10
2023-10-23,Santa Clara,Santa Clara,23.4,0.031,104,Unhealthy for Sensitive Groups,2023,10
2023-10-23,Santa Clara,Sunnyvale,47.6,0.052,107,Unhealthy for Sensitive Groups,2023,10
2023-10-23,Kern,Bakersfield,28.0,0.051,126,Unhealthy for Sensitive Groups,2023,10
2023-10-24,Sonoma,Santa Rosa,50.3,0.043,119,Unhealthy for Sensitive Groups,2023,10
2023-10-24,Alameda,Oakland,39.4,0.028,95,Moderate,2023,10
2023-10-28,Monterey,Monterey,49.6,0.046,125,Unhealthy for Sensitive Groups,2023,10
2023-10-28,Alameda,Berkeley,49.8,0.055,119,Unhealthy for Sensitive Groups,2023,10
2023-10-29,San Diego,San Diego,49.6,0.033,111,Unhealthy for Sensitive Groups,2023,10
2023-10-29,Kern,Ridgecrest,43.5,0.031,150,Unhealthy for Sensitive Groups,2023,10
2023-10-30,Santa Clara,San Jose,53.3,0.051,117,Unhealthy for Sensitive Groups,2023,10
2023-10-30,Monterey,Monterey,33.9,0.05,101,Unhealthy for Sensitive Groups,2023,10
2023-10-31,San Diego,Chula Vista,41.2,0.037,100,Moderate,2023,10
2023-11-02,Los Angeles,Long Beach,24.5,0.042,116,Unhealthy for Sensitive Groups,2023,11
2023-11-02,Alameda,Oakland,35.1,0.025,95,Moderate,2023,11
2023-11-04,Kern,Bakersfield,25.9,0.025,122,Unhealthy for Sensitive Groups,2023,11
2023-11-09,Riverside,Riverside,51.3,0.053,136,Unhealthy for Sensitive Groups,2023,11
2023-11-09,Marin,Mill Valley,23.3,0.036,79,Moderate,2023,11
2023-11-09,Sacramento,Elk Grove,38.3,0.021,104,Unhealthy for Sensitive Groups,2023,11
2023-11-09,Kern,Bakersfield,12.7,0.049,99,Moderate,2023,11
2023-11-10,Napa,Napa,36.0,0.033,89,Moderate,2023,11
2023-11-10,Marin,San Rafael,18.6,0.024,65,Moderate,2023,11
2023-11-10,Kern,Bakersfield,11.1,0.031,102,Unhealthy for Sensitive Groups,2023,11
2023-11-12,Riverside,Palm Springs,8.4,0.044,66,Moderate,2023,11
2023-11-13,Fresno,Clovis,48.0,0.048,147,Unhealthy for Sensitive Groups,2023,11
2023-11-14,Shasta,Redding,13.5,0.052,68,Moderate,2023,11
2023-11-15,San Francisco,Daly City,11.8,0.046,80,Moderate,2023,11
2023-11-15,San Francisco,Daly City,23.6,0.021,92,Moderate,2023,11
2023-11-15,San Francisco,Daly City,43.9,0.024,96,Moderate,2023,11
2023-11-18,Sonoma,Petaluma,14.0,0.025,68,Moderate,2023,11
2023-11-19,Alameda,Fremont,26.7,0.023,91,Moderate,2023,11
2023-11-20,Napa,Napa,39.2,0.052,112,Unhealthy for Sensitive Groups,2023,11
2023-11-20,Marin,San Rafael,39.9,0.042,124,Unhealthy for Sensitive Groups,2023,11
2023-11-21,Alameda,Berkeley,31.3,0.043,101,Unhealthy for Sensitive Groups,2023,11
2023-11-22,San Diego,Chula Vista,15.2,0.027,78,Moderate,2023,11
2023-11-22,Riverside,Riverside,22.1,0.021,83,Moderate,2023,11
2023-11-22,Fresno,Clovis,28.8,0.033,138,Unhealthy for Sensitive Groups,2023,11
2023-11-23,Marin,San Rafael,18.0,0.037,67,Moderate,2023,11
2023-11-24,Riverside,Riverside,40.8,0.021,128,Unhealthy for Sensitive Groups,2023,11
2023-11-25,Santa Clara,Santa Clara,8.9,0.051,79,Moderate,2023,11
2023-11-25,Shasta,Redding,16.7,0.03,59,Moderate,2023,11
2023-11-26,San Francisco,San Francisco,42.1,0.054,103,Unhealthy for Sensitive Groups,2023,11
2023-11-27,Fresno,Clovis,53.0,0.055,179,Unhealthy,2023,11
2023-11-27,Sacramento,Elk Grove,53.5,0.03,146,Unhealthy for Sensitive Groups,2023,11
2023-11-27,Sonoma,Santa Rosa,28.5,0.052,108,Unhealthy for Sensitive Groups,2023,11
2023-11-27,Santa Clara,Sunnyvale,54.2,0.037,118,Unhealthy for Sensitive Groups,2023,11
2023-11-28,Riverside,Riverside,18.6,0.044,62,Moderate,2023,11
2023-11-29,Marin,San Rafael,19.2,0.033,84,Moderate,2023,11
2023-11-29,Kern,Ridgecrest,24.2,0.048,126,Unhealthy for Sensitive Groups,2023,11
2023-11-29,Monterey,Monterey,39.3,0.025,126,Unhealthy for Sensitive Groups,2023,11
2023-11-30,Napa,Napa,52.5,0.039,121,Unhealthy for Sensitive Groups,2023,11
2023-12-03,San Bernardino,San Bernardino,31.5,0.055,138,Unhealthy for Sensitive Groups,2023,12
2023-12-05,Kern,Bakersfield,27.0,0.043,139,Unhealthy for Sensitive Groups,2023,12
2023-12-06,Sonoma,Santa Rosa,48.2,0.034,110,Unhealthy for Sensitive Groups,2023,12
2023-12-07,Fresno,Fresno,48.7,0.029,158,Unhealthy,2023,12
2023-12-07,Los Angeles,Los Angeles,38.5,0.021,162,Unhealthy,2023,12
2023-12-07,Alameda,Oakland,13.0,0.04,79,Moderate,2023,12
2023-12-08,San Bernardino,Ontario,13.0,0.051,115,Unhealthy for Sensitive Groups,2023,12
2023-12-08,Monterey,Salinas,37.2,0.052,91,Moderate,2023,12
2023-12-09,Sonoma,Petaluma,33.1,0.032,112,Unhealthy for Sensitive Groups,2023,12
2023-12-10,Kern,Bakersfield,12.1,0.033,96,Moderate,2023,12
2023-12-11,Shasta,Redding,40.9,0.053,127,Unhealthy for Sensitive Groups,2023,12
2023-12-12,Fresno,Clovis,29.0,0.055,126,Unhealthy for Sensitive Groups,2023,12
2023-12-12,Santa Clara,Santa Clara,44.9,0.034,120,Unhealthy for Sensitive Groups,2023,12
2023-12-13,Kern,Bakersfield,11.3,0.043,99,Moderate,2023,12
2023-12-14,Napa,Napa,21.5,0.045,67,Moderate,2023,12
2023-12-15,Marin,Mill Valley,48.3,0.045,119,Unhealthy for Sensitive Groups,2023,12
2023-12-15,Alameda,Oakland,49.5,0.029,112,Unhealthy for Sensitive Groups,2023,12
2023-12-16,Marin,San Rafael,14.5,0.027,71,Moderate,2023,12
2023-12-17,Marin,San Rafael,10.4,0.053,74,Moderate,2023,12
2023-12-18,Sacramento,Sacramento,38.6,0.051,113,Unhealthy for Sensitive Groups,2023,12
2023-12-18,Monterey,Salinas,29.5,0.035,96,Moderate,2023,12
2023-12-19,Monterey,Salinas,15.2,0.026,85,Moderate,2023,12
2023-12-21,Monterey,Monterey,53.0,0.023,147,Unhealthy for Sensitive Groups,2023,12
2023-12-22,Fresno,Fresno,28.5,0.038,141,Unhealthy for Sensitive Groups,2023,12
2023-12-23,San Diego,San Diego,43.0,0.02,127,Unhealthy for Sensitive Groups,2023,12
2023-12-23,San Bernardino,Ontario,18.7,0.053,110,Unhealthy for Sensitive Groups,2023,12
2023-12-24,Monterey,Monterey,15.4,0.039,88,Moderate,2023,12
2023-12-24,Monterey,Salinas,11.1,0.039,65,Moderate,2023,12
2023-12-27,San Bernardino,San Bernardino,47.8,0.05,154,Unhealthy,2023,12
2023-12-28,Marin,San Rafael,41.3,0.045,102,Unhealthy for Sensitive Groups,2023,12
2023-12-28,Sacramento,Elk Grove,44.8,0.025,121,Unhealthy for Sensitive Groups,2023,12
2023-12-28,Marin,Mill Valley,42.6,0.039,106,Unhealthy for Sensitive Groups,2023,12
2023-12-28,Monterey,Salinas,53.3,0.022,120,Unhealthy for Sensitive Groups,2023,12
2023-12-28,San Francisco,San Francisco,28.0,0.034,77,Moderate,2023,12
2023-12-29,Sacramento,Elk Grove,38.5,0.026,111,Unhealthy for Sensitive Groups,2023,12
2023-12-29,Marin,San Rafael,31.6,0.034,111,Unhealthy for Sensitive Groups,2023,12
2023-12-30,Fresno,Clovis,53.5,0.042,172,Unhealthy,2023,12
2023-12-30,Riverside,Riverside,33.2,0.055,115,Unhealthy for Sensitive Groups,2023,12
2023-12-31,Monterey,Monterey,26.0,0.035,107,Unhealthy for Sensitive Groups,2023,12
2024-01-01,San Bernardino,San Bernardino,52.7,0.025,161,Unhealthy,2024,1
2024-01-02,Monterey,Monterey,25.8,0.046,74,Moderate,2024,1
2024-01-03,Sonoma,Santa Rosa,25.5,0.043,100,Moderate,2024,1
2024-01-05,San Bernardino,Ontario,52.9,0.037,181,Unhealthy,2024,1
2024-01-05,San Francisco,Daly City,9.4,0.053,64,Moderate,2024,1
2024-01-06,San Francisco,Daly City,36.6,0.051,88,Moderate,2024,1
2024-01-08,Monterey,Monterey,35.4,0.023,115,Unhealthy for Sensitive Groups,2024,1
2024-01-08,Kern,Bakersfield,31.5,0.053,152,Unhealthy,2024,1
2024-01-11,Shasta,Redding,18.9,0.028,67,Moderate,2024,1
2024-01-12,Santa Clara,Santa Clara,42.8,0.024,128,Unhealthy for Sensitive Groups,2024,1
2024-01-16,Napa,Napa,28.6,0.034,87,Moderate,2024,1
2024-01-16,San Diego,Chula Vista,11.0,0.054,70,Moderate,2024,1
2024-01-17,Kern,Bakersfield,10.4,0.037,113,Unhealthy for Sensitive Groups,2024,1
2024-01-17,Fresno,Fresno,17.3,0.035,128,Unhealthy for Sensitive Groups,2024,1
2024-01-18,Napa,Napa,30.9,0.051,103,Unhealthy for Sensitive Groups,2024,1
2024-01-19,Riverside,Palm Springs,18.0,0.046,83,Moderate,2024,1
